Feature1,Feature2,Class
-4.102191356584419,9.45476086615872,0
-2.0514247569008646,10.68877856154586,0
3.481275572568616,0.15752070806191454,0
-1.831271751713481,8.526374720052619,0
3.7598668545373375,2.242350604195892,0
-7.549717764969303,-5.968085922287641,0
-2.2925726476481314,7.988533444558044,0
4.964224547423025,0.9368404871025691,0
-2.14880422803467,9.518573981582595,0
-6.488342234030396,-7.534712614204935,0
-6.515201114015922,-5.210862650899447,0
-6.043657266878993,-5.885092013660057,0
-6.375533359207328,-6.726460463979327,0
-2.647279957714232,9.605422246122254,0
-3.343520668544332,9.77831590977118,0
5.407816499744639,1.446778818830054,0
4.797513394669045,2.1681247763529194,0
5.74665335485243,2.387954146019973,0
3.515756977367328,2.0757111237582544,0
-8.123300305340113,-6.2431570532810765,0
-3.6522169351264786,9.834444314953807,0
6.231903734804185,1.3854317146208337,0
-2.5040841664102893,8.779698994823175,0
4.07243155499975,3.774698091772918,0
-5.931287911822082,-7.661669452500531,0
-7.870487945167985,-7.486773534026513,0
3.415491562870147,1.0803963766645812,0
-7.498024044111923,-6.673227063519156,0
4.452651514721222,3.005827200562744,0
-2.5554588403190928,9.128387620424842,0
-2.531497906770803,8.325400585622916,0
-5.638661592412738,-6.560286530661881,0
4.627512897985737,1.6448487412501722,0
-6.438387368980999,-7.058095801227291,0
-7.2403316916008436,-7.099796638299787,0
-6.174113805091023,-6.6241652161976,0
4.135580820415478,1.3653457913251077,0
4.640197447693169,1.4158883743261785,0
-2.556568325597186,7.432109364852194,0
-1.9141681572171856,8.45686307509,0
-6.807251675536378,-6.085335554815611,0
4.3667265897081995,3.3174542591753284,0
-5.562568513183906,-7.061843838129565,0
-7.626844499638014,-7.726456584788607,0
-2.826958517070146,9.130864640210785,0
5.110361832357208,3.9455141630229322,0
4.2917214394107885,1.8982431278222842,0
-6.735510828371588,-6.090377468643939,0
4.2247874995027725,2.678318342878909,0
-8.096412832232687,-7.714268639992527,0
-1.7781969962672688,9.552721085414774,0
-3.361584389126854,9.489651738890332,0
3.3863728238563398,1.7582148458617808,0
-3.282227332655453,8.14355835655458,0
-3.6001640532679486,8.603471840243737,0
5.328084142680984,1.529562853733346,0
-2.5702951310586184,8.265486332178268,0
-7.359086602101729,-7.908177405740057,0
3.4338564648199825,1.087198950042955,0
4.7253921658677,0.25746136530260255,0
3.716806439912524,1.7036759282367455,0
4.531739845836684,3.0852703031620705,0
3.9869286803960207,1.4233803243026988,0
-6.439957468878246,-5.976218192639945,0
-3.4739030488034652,10.642754682970644,0
-5.478849914955619,-6.424141193395357,0
-6.80154947725528,-6.609188250568505,0
-6.812157165894047,-6.450096069464592,0
-6.872642274895331,-7.516308034478075,0
-2.9964005442476775,8.662364810381812,0
-5.196979597137973,-7.222354723422739,0
-2.5021344644245738,8.353964988724874,0
-0.9310795654905657,9.99973581381354,0
-2.0163136512008806,9.84788933303567,0
-3.1406001786193083,9.066812496413638,0
3.332780491828969,2.159238116411279,0
-3.345259775152775,10.43878194944527,0
-6.455042095104125,-7.201697277701654,0
-7.071731871780946,-7.028729976707402,0
-8.558835281205054,-5.905002449987138,0
-6.434584491257083,-6.601186496108503,0
-5.448038285937159,-7.602889848720441,0
3.6852607342780415,2.4913886343861433,0
-2.108961767525975,9.215939033327576,0
-2.3198693157603762,9.311530401578446,0
-3.2363347988776185,8.766767492646817,0
-1.0272368546162143,8.731068089253089,0
-5.945353173514723,-8.262072378262951,0
5.462451757428582,0.6616257179037308,0
4.604782369443507,1.119236775480676,0
-6.00342119947961,-6.3060283111694115,0
2.57501355854446,3.1949743689174337,0
3.1456153071618624,2.1540407954231644,0
-7.231301433995042,-4.9328053643862715,0
-2.735681721902582,8.054846891474842,0
-2.0177681703325505,9.584046485396968,0
-2.3785075985883677,8.872760374831373,0
-2.161636009249198,9.100983827612717,0
-6.736340519269245,-7.636889960296814,0
-2.283436099940996,9.031899380131978,0
-1.8876257331966992,8.644675792154688,0
4.784188855663181,0.1394639163112974,0
5.794876396769719,2.1668314484575313,0
-3.5258807516292476,8.770205654524121,0
-6.551617473167865,-6.540579645012286,0
-2.3597415333894407,9.78503633781711,0
4.67525025331674,0.8864588725560048,0
-1.8376664513236967,10.542317487586153,0
7.505090859314064,1.0711770344975347,0
-5.912104196242094,-7.1827706369514965,0
3.0923090420917902,2.177113541456727,0
4.028877712138472,2.7695097036895646,0
-1.4305167896214546,8.975777658697615,0
-6.525947815260222,-6.163381945558604,0
-5.755213041180381,-5.667125664726576,0
-4.290237473762222,-6.73542346275091,0
-7.061941891868264,-6.773674176844658,0
3.530269468325071,0.29179279222546795,0
-8.06025323644638,-7.924195529099787,0
3.950767038506311,2.4408597877996177,0
-6.159403174245862,-6.359132719784175,0
-6.41707926835352,-6.503048683647547,0
-6.369528459943997,-7.452695641402474,0
-7.9498826311656865,-6.085183575602001,0
-7.583987515372152,-6.675252293058255,0
4.540564498436069,1.7007427830098605,0
-3.8820570745338143,9.365766028550523,0
4.560029682740305,1.3615645377361472,0
-8.055361637818232,-6.9216275625440185,0
-7.1079879838089095,-6.648568524462141,0
5.69208999218516,2.070603794238035,0
-0.8919850480841263,9.118642065721534,0
5.562856401368532,1.452539077378433,0
-7.600015549951742,-7.435509992718285,0
-1.2881639275273973,9.596383831666937,0
2.6039762661233254,1.430370712223767,0
3.071734522808051,2.430382747633246,0
3.418581451622876,2.8375611813473967,0
4.455589834395389,1.767329824019388,0
-3.360737602832069,9.02055928438274,0
-9.389849332191684,-6.918761362103272,0
4.005604119410788,3.1020171714901217,0
-2.0731918478301705,9.85812563784006,0
-1.2889147266350331,7.937607000727308,0
-6.900959572782358,-5.197446678627832,0
-2.2011470835486477,8.62263756077653,0
-8.449863845233114,-5.647825763765115,0
-3.2437891998507995,8.204033691183941,0
4.526054063920625,2.406142611984367,0
-7.695811363027385,-6.727975874411831,0
-5.930461120913109,-8.09187780076531,0
-1.7592973836290398,9.293553966414848,0
-2.8741503525956356,8.175076460859316,0
-3.4741210836328547,9.70033758819676,0
-7.827050086169729,-7.1342641241503335,0
4.912115561555489,1.9158992731186297,0
-2.409546257965109,8.510810474082122,0
-1.0084378324184393,9.864507870311815,0
-1.8103692028502154,9.435259072587712,0
5.070021810543473,2.481705001567863,0
-2.2130773459881743,9.275341400378212,0
4.931162501918358,2.768403933197914,0
5.87734342796164,3.5515123614380175,0
4.4467236113785225,-0.00521523263235224,0
4.742524364767766,1.6753735277167718,0
-6.063773681072754,-6.6271823890628205,0
-4.124329438958259,10.179025482655494,0
-5.3169586859205875,-6.4018856531133235,0
-1.695216762855009,9.142903578603288,0
-6.256210032550111,-4.940646043705822,0
-1.6370006229797722,8.699199397004213,0
5.763306123323863,2.6501637813157863,0
-6.829156137467809,-7.615963169188307,0
-6.9091347897703415,-5.416673939014952,0
3.934768316062141,0.623564428228804,0
-4.48742287242756,9.061221030258691,0
-6.498358044183291,-6.061934067804472,0
-2.4903785733121517,7.84263178088076,0
5.897491948804753,1.4397172381648315,0
-7.322344260683446,-6.6415515226364,0
-2.8195886144303155,7.46648457188929,0
4.581045982096579,1.7522379590011194,0
-2.6896775366433756,12.207393696043182,0
-6.572930249121432,-6.895053672697021,0
-2.2598890274110213,10.059374602283075,0
-1.555112520896122,10.232766343070008,0
-3.927563355985782,7.253477316217546,0
-1.0381629322356463,8.314790908030679,0
-7.284638262601968,-6.750687916460646,0
-6.2401991489587205,-5.98726903895665,0
4.5377757773366625,2.0107227606012947,0
-7.116160443247394,-8.095953576101316,0
-5.999140730927139,-6.547051158208899,0
3.9873505430114564,1.361992531921405,0
-2.4063390451204163,9.163628039258201,0
-5.157359800164245,-5.393958268132602,0
2.3541015917331514,1.1905783213925987,0
3.1191573065939817,2.3573298619082097,0
-2.9811294888421838,10.103236725165688,0
-8.334916167052485,-6.009931418529176,0
4.860720606518454,1.930345304865213,0
5.129057186865895,0.7933929345662234,0
-7.468319715843262,-6.484398060858993,0
5.7151003774100175,3.020446092500195,0
-9.723570855923038,-8.276338723512138,0
-6.940513168057973,-6.68979946787889,0
4.817576882018341,1.178510499794928,0
-4.009419484499686,8.235449085377887,0
3.6257146181011333,2.3121455776089936,0
-8.678127686335944,-6.809923740853202,0
-7.683036650943707,-6.376472957098086,0
4.950351590408853,0.8459058913865849,0
-6.489142897276935,-5.80498884429419,0
-5.89440701834217,-8.278466667736168,0
-7.738213416781256,-5.18459377402609,0
4.1760244067221555,0.8749833001625822,0
-2.468278447657029,8.01209867241685,0
-3.8977401768839615,7.414015023694612,0
3.6764824950295325,0.041104525420772475,0
-5.449596802229901,-6.679061928994252,0
-2.2817017473206964,9.650253878910059,0
5.460022430351161,1.50543100008215,0
-3.296981374960989,8.393438529947206,0
-6.951919850865756,-7.871303810900501,0
-1.4127283892418665,8.388608840702108,0
-5.591416720085187,-6.0419626963787865,0
-3.3047546909936325,9.438680066059334,0
-7.25014054774514,-7.1109585611796575,0
-7.8535942354003705,-7.556425456853309,0
-2.7578134768194276,9.640899765461393,0
-7.609200124371661,-7.288529443407263,0
-0.21728635623406412,10.881748132359672,0
-2.9592104810485638,10.271435345060894,0
-1.4265065691656769,8.543161476380442,0
-6.848778524097763,-4.403180459552535,0
3.8396561008281975,1.420476730157235,0
0.43989680225597505,10.258965708935108,0
4.515577897349602,1.8944167976960915,0
-8.45897235322153,-6.675955721279919,0
-6.739945225866038,-5.42671248746127,0
4.295243999219945,1.3369128489546955,0
4.035159969592623,2.6027280500065677,0
-5.800777624642307,-9.039378528595714,0
-1.3230521490104512,10.554610108018208,0
3.7793549682468623,1.9006919643466968,0
-8.185139628734241,-7.942809868803845,0
-2.4655951766802966,10.709337168629075,0
-4.040305125608472,9.528540884216156,0
-6.12834948600866,-6.585174858165811,0
-6.133310668592144,-6.113605826270367,0
-6.406581918313269,-6.778782416415479,0
6.086442127479469,1.513310421625592,0
-7.034689235849749,-5.691634626772423,0
6.697690013325864,0.5347585171461728,0
-7.4880642325424125,-6.473567455009252,0
-9.69475088105712,-7.083077936423832,0
-6.597626648596759,-6.503721031386747,0
-6.572837228689818,-9.013228810994057,0
-0.9286569364843766,7.999191936370453,0
-6.284303903258606,-8.285969279141412,0
5.956223673747621,-0.9354910605397717,0
-2.170713779591059,8.718884718059293,0
5.183135801202375,0.1655800347592744,0
-6.484983107794604,-6.5218097783431785,0
-6.966173351831873,-5.789130565656482,0
-5.066719970492521,-7.819719110373796,0
-5.501269969728721,-7.246229282651294,0
4.693930499074102,2.0987182705918803,0
5.042076661140452,2.2217147890597193,0
-1.4408182893587338,9.61840701778684,0
-6.375472640200992,-6.4034960862561325,0
5.892037873194211,1.8502007373063625,0
-7.964800869487014,-5.61130193695899,0
-6.852450023478806,-7.501441316797926,0
-1.8815913254909191,8.734778664901787,0
-1.3282077177470781,9.417560691235494,0
-8.081162585890556,-8.216831677422569,0
-1.1980301252501258,8.789967157320216,0
5.900728356227411,2.58983366041185,0
-3.3448866280727865,10.11150631980476,0
-9.227695588252097,-6.885832434180867,0
-4.280266176140842,9.485828508616528,0
4.758209055126303,0.857105507868837,0
5.843456890761561,0.483885419500514,0
-6.958453070624725,-6.800252757506643,0
-2.045991330953627,7.647148321738076,0
-1.590881017050437,7.443785524575144,0
4.5986307072488986,4.132290838544024,0
-6.746698726323769,-6.398614272708822,0
-4.3454029961560465,9.522277455110865,0
-8.610951770027585,-7.379088336331832,0
-7.614579067986648,-7.783019600323874,0
-5.967024877121527,-5.981481726545461,0
-2.1753376564842153,10.445652910029505,0
-6.089719444297377,-7.1805524021034985,0
-5.981382618295041,-7.043743264133438,0
-5.123249203523278,-5.333710906086117,0
3.369516789903015,3.1278634506574523,0
3.891787853379439,2.264828617129778,0
-2.7522588219336166,9.016574064341826,0
-1.4183359524490522,8.551346616173063,0
-1.4800419857271065,9.486883610611365,0
5.238968595491911,2.148843396432511,0
6.552566970584897,0.6483239030079919,0
5.507684295770547,2.2005747629323524,0
-3.150278889591106,9.673340472111741,0
6.591807925745525,2.051106980498942,0
3.577638518884817,1.8372966355769358,0
6.641801295476462,2.01723431885367,0
-2.704105903405431,10.148056225065385,0
6.151946785369555,1.8192719099550967,0
-6.867890821429334,-6.3526709414159495,0
5.61788181222651,3.243698908087875,0
-7.293837972078803,-7.824862445284836,0
4.569832392500136,2.698588511098498,0
-2.6198629916100797,8.117643900883113,0
-6.694230534683509,-6.248209254118134,0
-2.4846874487938075,9.512284419443771,0
-7.088133622105021,-7.4118852942375835,0
-8.034264140035997,-7.760716053057596,0
-6.843347898512935,-6.422499851335575,0
-7.63373967094233,-7.997029105188106,0
6.569148832849384,1.8704022224531323,0
-0.8853126302415979,9.397454317957221,0
4.863402598769638,0.4891906244733144,0
3.663258520364545,2.133438541358309,0
-3.620655579989782,9.260790906630326,0
5.238050986562896,0.9976367483261,0
-6.7318051008480255,-9.411539639053952,0
-3.355557342939723,8.429378474780552,0
4.181001991203105,0.9555849067273563,0
-2.371845143645714,11.932459683258415,0
-7.847640155740551,-5.732306801516194,0
-5.967813597580468,-7.548887832057069,0
7.306784058548111,2.0703254710269796,0
-2.2156600930841095,9.263703815883364,0
-0.62301172184222,9.18886394103016,0
-1.479740141454393,9.886601508226772,0
-1.5397404225260134,9.441480490070006,0
3.6132533533439224,1.5150326940990124,0
-6.609163682420713,-6.858128040632344,0
4.620560531956266,2.0747997374741565,0
-6.801511498667805,-7.306896064199372,0
4.24947009794763,2.4893137235271117,0
4.896662093552824,1.7446971401311915,0
-6.202738986670555,-6.989425850511988,0
-5.941215767277979,-5.659633202194872,0
4.446796762221489,3.0234892362170873,0
5.491807907018944,2.8880374820385817,0
-7.27089490605881,-7.769034402335717,0
4.283943919141131,3.6210472897244053,0
-7.606516574355982,-5.834902011243696,0
-2.5727711622388716,7.5633582370870975,0
-3.4941907488697654,9.21296613774573,0
-2.436000632051056,8.864043139400062,0
5.257947330158143,2.3196967022537325,0
-3.1663325853308084,8.316567224300076,0
5.644809130295984,1.58036866705959,0
4.898766351940807,0.9073669725919737,0
-8.249883780359156,-6.8867258374294344,0
-3.0121723936040934,9.27777334352938,0
-1.8706051642753763,7.352766065929361,0
3.5361202736257846,2.232765330639686,0
-2.186479062714661,8.187055184645999,0
2.152422077521972,1.514946654684231,0
-1.9603137877353858,8.759330334644623,0
3.8145868753972367,1.4802514089914798,0
-4.19770281112125,7.8942387057284495,0
-7.450673769025611,-4.832457689379098,0
-2.9726153158652124,8.548556374628065,0
1.621322065660309,3.5521147766587076,0
-7.54740958543956,-9.076555854919047,0
3.8062805532616952,1.2932811442045455,0
4.9316115616064105,2.1872806662268656,0
-4.198380661020012,8.543022387495801,0
2.1630867693510143,2.474259693249504,0
-5.767566511118113,-5.208755509182819,0
-6.446580812547324,-6.566871344275235,0
4.2048262359922415,0.4951674286365477,0
-2.153528674489521,9.205863524392411,0
4.408010329602312,1.631152338135957,0
-6.791662913676994,-5.969648490824105,0
-3.493852407900013,8.221762681083108,0
-1.8497463819391387,8.21033771347084,0
4.76924684293192,-0.4075694215827652,0
-3.136931529137256,8.726247254276245,0
5.67688416059726,1.6976873687617098,0
-7.062345652965598,-5.202425502376137,0
-6.590176118300612,-8.303446388157333,0
-2.0907994021640666,10.415884721144751,0
-1.5131499372469337,8.25749103962886,0
-1.526514480282809,7.614215405015313,0
-6.0335821822618625,-8.621601249890043,0
4.479804349619797,1.729759381372824,0
5.459618553486196,1.777697040354758,0
-6.441674928171515,-6.881624096223993,0
4.558685652092632,2.808503119305567,0
6.074055872748428,0.23374443970845382,0
4.2834517157030225,0.44798424727853403,0
-6.832907070886298,-7.579678871854369,0
-2.2870638514190373,8.535537506534844,0
5.870338883988077,2.5006505169684625,0
-2.1202188937005664,9.265759737138833,0
4.367034289887971,2.943344766508591,0
-7.7703232764135475,-6.824479469510158,0
4.508767497547619,1.3956354199215193,0
4.423877414654988,2.307134833616922,0
5.068640095108865,2.7436332796279586,0
3.4769398493751886,1.615754635770032,0
-6.432240894677842,-7.28646644464637,0
-2.1871153122857647,9.003194124249719,0
5.701135094740219,1.5397801172545789,0
-7.779075167410944,-8.32299816733364,0
3.864916012164117,3.34126392075563,0
-3.5734176298700993,9.004441319547938,0
-2.6021418296663383,8.774784206176571,0
-3.789502021723645,9.886743456478467,0
-2.1982900574547455,10.489642345147873,0
-1.2194448689700046,9.68746747946828,0
3.8322874961298052,1.749697178703793,0
-7.648772470957888,-7.814115095338661,0
5.144243901946512,1.4318705889784922,0
-2.42330461675942,6.794985755450787,0
-4.819285647314438,-7.948156731642187,0
4.110962457123446,2.750765745733004,0
-7.795594772516422,-8.425338708274618,0
6.4028584887655,1.465452914791018,0
3.6554657900528893,-1.2593957485717016,0
-1.3098980501311646,8.982009234095704,0
-6.382889434375552,-8.03811139979818,0
-6.76178286500997,-7.920077744892998,0
4.021718387544474,2.8716813884922967,0
-7.391495592244787,-5.334001032844537,0
5.3133076489817945,2.134961224543452,0
-3.1584751681187573,7.790345861436065,0
-7.247362774427237,-6.484412086667942,0
-7.0023986168380805,-5.977783832145561,0
-8.051909688054224,-8.62882263069467,0
-1.727067621521291,8.223386746530768,0
5.302047590175601,0.47453418679152004,0
-7.566507425939398,-7.906144840831187,0
-6.587591469420362,-4.131327177365882,0
-3.2551397495283516,8.35274468568303,0
5.708428394683401,1.8845986166719422,0
-5.51100376845276,-7.574612754660756,0
-7.270515458323659,-6.676833372218484,0
5.264696659281976,2.7781122575780794,0
5.094583232644876,1.9070037493942973,0
-2.4098653176235243,9.76567325157011,0
-1.6978010685611582,7.866022839445703,0
-7.500786434596499,-8.795978619584394,0
-2.4205400320913126,9.211601835603917,0
-7.278957214051482,-8.839291202011923,0
-6.368071662629266,-6.514677750451238,0
3.52164689687207,2.7950911663566322,0
-2.012998435689434,8.478969415630662,0
-2.3293034718992716,10.40628841454292,0
-7.683547535390691,-5.663581360726409,0
-3.02695507027497,9.232088467947047,0
5.574020278461796,2.4066221256402125,0
-7.160496436948929,-5.381151130608415,0
2.4787167326563915,3.2038154881187433,0
5.061126214919081,2.8200096294098973,0
-7.869286478662539,-7.7967482866394935,0
3.796580524943149,2.6752000076080584,0
4.778513864758552,2.4712816795852737,0
6.78570376130459,0.4282337617873315,0
-8.073785847242586,-7.1991176237487995,0
-6.925337945797097,-7.318634098880929,0
-2.213917682431882,8.237786987705322,0
4.951940967954839,2.8314401141226035,0
-2.7251581434029823,9.951763620705247,0
4.656253078159395,0.9862269474391752,0
-0.10578203781447515,8.956667331164736,0
4.465434901942819,1.2257404306915274,0
-6.0911282438002505,-6.839028729181193,0
-3.0354454795701713,10.40262390640677,0
-5.441431605942522,-6.545834127199425,0
-2.338332184924808,8.830302791845643,0
-6.20566203944122,-8.39805870822265,0
-5.29590964551173,-6.551342741834889,0
-7.383992391531876,-6.580926132462149,0
-7.845023350332971,-7.469626725772457,0
4.294895674271034,2.200198544329677,0
3.613797992032477,2.354595301475074,0
-1.7173383126646826,8.443645697998209,0
5.566136327312494,1.5871671082912928,0
-0.4466727038096052,7.946753213944048,0
6.164396017344004,1.528223293045479,0
-2.8172319072384915,9.793946660467661,0
-1.8836896062217146,9.899517611187312,0
-2.010975874555965,10.154435166719589,0
3.6777376080377167,1.97339363193652,0
-7.544734562170075,-7.46367014117202,0
5.058790447600888,-1.060819678204537,0
5.000634590891936,2.0454580310656016,0
-7.393115554925323,-5.537361989959181,0
-6.602102506674975,-7.139787556783475,0
-8.6216811329231,-5.805006139467007,0
4.337609444145575,2.504036846007881,0
-2.4473142701656148,8.086732797386594,0
-5.8398649015464885,-7.221728060046263,0
3.6677166182847762,2.0527492304972927,0
-5.689265771399204,-7.162902803385271,0
-1.2696136166111887,8.618056450096562,0
5.746340607040173,0.7229536580459308,0
4.248208226724069,0.09064893247326822,0
-1.7522090064073983,8.092120804020697,0
3.067648292149972,1.6657087839255897,0
-1.408237988054179,10.972633582418915,0
4.252387521322667,2.6856741260328927,0
2.4323312705567464,1.7103291844783388,0
-0.42315057351563645,7.99952663501247,0
-2.422150554814579,8.715278777732454,0
-2.768788974416355,7.511143175080216,0
-2.0808809306775125,9.091442624416038,0
-2.2449428594454113,8.973952217984278,0
-2.027331561334259,9.561550925576288,0
-5.5068775249023965,-8.14886060087723,0
-2.860611858766483,10.57769948703043,0
5.165816116482752,2.217060625561183,0
-5.89497139301366,-6.096286187529288,0
-1.6963355042137902,9.643914970121934,0
-2.096266168777126,8.450561575394346,0
4.043554147136181,2.5018044992752912,0
-4.051999138262396,8.381531098313282,0
4.734906721500175,3.7014990645070656,0
5.606796237303569,1.2500965790285874,0
-7.7804389321626335,-7.19920562752697,0
-6.719065072853851,-6.316293033889442,0
-5.664561585559632,-4.979220803672262,0
-5.397183162396633,-5.9421199929846065,0
4.610706137001541,2.1124893146702917,0
4.932707679814785,0.09273413987765067,0
-2.4639749140527676,9.065484030079407,0
-5.9507759451010465,-8.126439071024372,0
-7.28167649142606,-6.134922711382119,0
-2.09433212269084,9.477574658316428,0
-5.549283683661551,-4.992250605317308,0
3.583889024301258,0.9231148941175458,0
-7.559046752094161,-6.589529245401409,0
4.791536108373119,0.9494137362328814,0
-1.3181117682792733,8.195681101538243,0
-8.889360558019987,-7.4291640244348125,0
-2.4393955380627315,8.628972531336562,0
-1.3604319226806467,7.274572349420222,0
4.773820719180114,1.3614765622389338,0
-6.512580398221302,-6.600297738973591,0
-1.640041558663477,9.901576965465063,0
-6.050353504584803,-6.7252591449655625,0
-3.5020636241382954,7.5690808637860965,0
-1.552902620961404,11.338959434051139,0
-6.715755789414814,-6.550476060468155,0
3.6889254531336295,2.6691017848815815,0
4.077948722370175,0.5442650774290052,0
-3.567638256694403,6.516225110705382,0
-7.1695483441762855,-7.759948899376933,0
-1.5508118032107077,9.065947105049402,0
4.736633754666902,0.358419821649401,0
-8.47981647791343,-6.173588819855319,0
-3.5355668307186425,10.244286700917472,0
-7.695650263097473,-7.729249239788938,0
-5.862561647181117,-6.754551070802369,0
-6.544501058077606,-6.515507789571115,0
-3.6013392164814833,8.760610050655941,0
-8.392906660309043,-8.184658492860056,0
-7.066701461073991,-6.047709054685387,0
-4.988897342557241,-6.173050734874743,0
-2.5119837337196516,8.481195726182488,0
5.150614385835375,0.9552202378055816,0
-6.8504752788262575,-7.905004492656813,0
-4.476267326639903,7.897099666491319,0
4.297573992778952,2.875260995529,0
4.036581987449947,2.546728520818157,0
2.1190318296553667,2.1219784456203223,0
-7.260095727268604,-6.712459437889291,0
-3.8868669910098412,8.0764610882832,0
-4.834688393120244,-6.654938661049011,0
-2.9271071688186407,6.988478255086944,0
4.543224926609961,3.5859499166377713,0
-2.48380920251034,7.094612972000665,0
3.7067727590409922,0.9762380575386052,0
-2.3693103902136228,10.01040434310945,0
-5.544522573882646,-5.941498514650453,0
4.994188217746962,2.8766903677442337,0
-6.019932139853505,-7.976734637423265,0
-7.839477493367565,-7.105029132831298,0
-5.525735331827844,-6.975260105332726,0
-2.1717155483263513,8.750978321320405,0
-1.836904215012348,7.513809579035319,0
-1.3079837008888053,8.60621075517677,0
4.518141582444476,1.6369659472739677,0
-7.59816989793031,-5.047989985698646,0
5.9849960098398896,1.3712725230081184,0
-6.596357241004672,-5.873484961679432,0
3.132653015844163,1.416451786083569,0
-0.325100889672294,9.584793336552838,0
-6.386911771689869,-7.184174851341704,0
3.5371024624077823,1.538349071074618,0
5.347557080255344,2.4797040753266497,0
4.671638292809552,2.048843224554118,0
4.362989480459298,1.3014488946826548,0
3.9324392914159136,4.183025349689196,0
-2.7668181085637444,8.944652674898213,0
-1.4078674581631998,9.730626208738732,0
-1.8298243400962468,7.8654920930396655,0
6.159830842142401,-0.16263016479407355,0
-7.546786741217597,-6.846886354758987,0
5.209168159498165,2.044838237820976,0
-6.9175200229459595,-5.5986141940225345,0
5.774518536049158,1.3012523734757413,0
-5.196738802203439,-8.367263828985717,0
-3.2465775265507086,8.180101279465697,0
-6.387189851997103,-6.590279551405235,0
-2.465368823592322,9.970088873310802,0
-3.8284448176515173,8.811305490802665,0
3.446503067684786,0.1399992322420045,0
-7.453382741555647,-4.892575432252579,0
4.2564608942591695,1.6455362466307712,0
-2.8303566617584526,7.428660421428729,0
4.285660220311461,2.8113469035401697,0
-2.284512897300864,9.946876960071412,0
-2.1370921504458873,9.40344532386625,0
-8.409758119894601,-8.615420296868718,0
-2.465682954409284,9.572425642716828,0
-5.01159426619216,-6.884022102571025,0
-3.208923131045336,9.228266038932544,0
-4.329800923601267,9.284343486589744,0
-7.295942448495298,-7.013425399794053,0
3.651349828362201,4.2140962401465245,0
4.010284604364304,0.7405806197718168,0
4.238669629683423,2.6827691633242985,0
-7.010807345416111,-7.311110699108886,0
-6.205483186031281,-6.163847096807418,0
-1.6695337586215615,7.656768588356386,0
-1.0580540152577085,9.973556954283529,0
5.822779325615626,2.4801460297688736,0
-7.007624166364665,-7.641565150039797,0
-3.285072446219234,9.093250173866407,0
-6.21129396154511,-8.00959517087135,0
4.1972895434539454,1.9808975771164166,0
-1.1307302675989421,8.342773921217775,0
-7.76573984249892,-8.499799458792573,0
-5.646708604473787,-7.216852623323843,0
-6.7328797189460445,-6.5501508054355115,0
5.561815214235718,2.8245796207033864,0
5.019946276801933,2.5442723125321,0
-3.760737047243194,10.45805073227158,0
3.771956373476948,2.5303073023442137,0
-2.654076185000637,9.057326999048708,0
-7.621447832853028,-7.007467261397059,0
4.536416046381178,1.4835990369100605,0
7.4640992626233045,1.6189632954319437,0
5.816879473018439,0.6607023804921821,0
4.866116924895523,3.091103506667884,0
-6.030821733419821,-6.944531792853136,0
-2.383973120404843,8.58488058707307,0
5.191559068484071,3.8700584318128133,0
-7.226600644256387,-7.757465328430841,0
-2.5836310521527963,9.634958225749,0
-1.459644907733415,8.479050916637753,0
-1.533380903708041,9.932740572140736,0
0.6428591114593347,7.890792094958724,0
4.931257821044047,2.0053547709775716,0
-2.035959998479205,8.94145721554145,0
4.059137745671651,1.9696888353675301,0
-2.949242109749734,9.145026705484414,0
-2.0296900750511417,9.743227322768771,0
4.647229511147801,0.8903291550723886,0
-7.344872620320351,-7.441466330799893,0
3.2592266661179616,2.385240821006756,0
-7.632346433054338,-5.403994718710182,0
-6.861771889669096,-4.404795792339844,0
-2.2801229348470478,10.088604140913883,0
-5.038757700747054,8.717678669128523,0
-2.449567253132576,8.367349350492749,0
-3.826329542999335,9.790314042041796,0
-6.707468521544829,-6.72634576373124,0
8.017647077517463,2.488889303110868,0
-6.513299707610193,-6.359431826195873,0
3.5422678539523744,1.6115415745681863,0
4.186619310281059,3.6916092995434457,0
5.564236204254107,2.5403875893746046,0
-9.201112533228848,-6.9058789491532035,0
-5.869256340960938,-6.539238801929666,0
-7.089155572668325,-7.470135562366768,0
-2.4884039153773423,8.286283186969188,0
4.169623119961744,3.4717160446105857,0
-6.977658262431058,-6.961180334283972,0
5.50331611641798,1.957606595070438,0
-7.84905963443959,-7.150401910900442,0
-2.730451246638522,8.7374728283094,0
-7.284678144096823,-7.678582390075579,0
-2.201187720835409,7.711441364673576,0
4.523390483597066,2.4623815086050334,0
-2.1655793334842888,7.251245972835587,0
-3.025627266940322,8.817819544770224,0
-6.839762983659684,-6.096641487067029,0
4.800564334353754,3.5879529381880593,0
-3.803879098773656,10.175112915576841,0
-5.424128899072327,-4.716133259974367,0
-2.0412472009208984,7.844005421801547,0
-7.5949647602459365,-6.6278781133566484,0
-1.08644948695281,9.940501530439914,0
-7.494941073224978,-5.022259441985282,0
2.387085441496762,2.309137857381309,0
-6.0231673780024835,-6.893971727780218,0
-5.737572598799023,-7.407706935854997,0
-3.5084998553476607,8.509511206970105,0
-6.4862488466815575,-7.060659884161685,0
-3.5630331184170956,9.442100523351225,0
-7.404163930151368,-6.43848452546173,0
-8.210276274171896,-7.651108606094676,0
2.356640201613062,1.7597369868528074,0
